epoch,train_loss,val_loss,val_auc_roc,val_f1
1,18.203384017944337,3.8567834608256817,0.705686630369026,0.6792452830188679
2,12.250294081370036,3.48334863781929,0.7031155474894132,0.6363636363636364
3,7.895960903167724,4.935993256047368,0.7822141560798548,0.6790123456790124
4,5.4782209396362305,1.1359546165913343,0.8567755595886266,0.8141592920353983
5,3.1288224856058755,0.5069705808418803,0.9416212946158499,0.8888888888888888
6,1.6055366436640421,0.41384031930647325,0.9679370840895342,0.8888888888888888
7,0.9042041450738907,0.6225952345484984,0.9597701149425287,0.8349514563106796
8,0.801676619052887,0.5049864400643855,0.9627949183303086,0.8461538461538461
9,0.7314826647440592,0.39875744289020076,0.97005444646098,0.8571428571428571
10,0.4908136576414108,0.39037419902160764,0.9638535995160316,0.8785046728971962
11,0.377915443534342,0.3643601778894663,0.9640048396854204,0.9572649572649573
12,0.28987343547244865,0.24922473076730967,0.9750453720508166,0.9572649572649573
13,0.22057777879138787,0.31555272568948567,0.970205686630369,0.918918918918919
14,0.23531410545110704,0.4961935399333015,0.9621899576527525,0.9047619047619048
15,0.17240555410583813,0.33978586411103606,0.9630973986690865,0.918918918918919
16,0.20635118066954117,0.32905979128554463,0.9659709618874773,0.9122807017543859
17,0.15636820395787557,0.5537511787842959,0.9699032062915911,0.8976377952755905
18,0.1970952798301975,0.5051217618165538,0.9630973986690865,0.926829268292683
19,0.10899244472384453,0.3267084949184209,0.969147005444646,0.9401709401709402
20,0.04271170714249214,0.396695988252759,0.969903206291591,0.9401709401709402
21,0.07658292884007097,0.43326400977093726,0.9659709618874773,0.9391304347826087
22,0.041478312939095,0.39032629353459924,0.969449485783424,0.9401709401709402
23,0.07626095724214489,0.3422624005470425,0.9723230490018149,0.9482758620689655
24,0.0646374711766839,0.3192065410548821,0.9739866908650937,0.9491525423728814
25,0.042873109613234796,0.40422062983270735,0.970205686630369,0.9401709401709402
26,0.04243702368500332,0.4307135738199577,0.968995765275257,0.957983193277311
27,0.04102898332348559,0.48888795683160424,0.9732304900181488,0.95
28,0.06614736947230995,0.3932526379794581,0.970508166969147,0.9380530973451328
29,0.042308936753155044,0.45037579303607345,0.971113127646703,0.9401709401709402
30,0.03933210547547787,0.4862100095488131,0.9714156079854809,0.957983193277311
31,0.03240124610407899,0.42888840683735907,0.9721718088324258,0.9401709401709402
32,0.00942549117996047,0.3874548304011114,0.9721718088324258,0.9401709401709402
33,0.04229738367745692,0.4367617507232353,0.9721718088324258,0.9401709401709402
34,0.04194245636657191,0.4062668866245076,0.9738354506957047,0.9401709401709402
35,0.02408963380512432,0.4123913104413077,0.9744404113732607,0.9401709401709402
36,0.015334250686828454,0.4364961424143985,0.9741379310344828,0.9401709401709402
37,0.020919036151220403,0.4341595116420649,0.9720205686630369,0.9401709401709402
38,0.03426788956858218,0.41035352970357053,0.9738354506957048,0.9401709401709402
39,0.025557337185212723,0.447410753229633,0.9744404113732607,0.9401709401709402
40,0.016003914894342112,0.41515223641181365,0.9742891712038717,0.9401709401709402
41,0.021909938404375377,0.4236446341383271,0.9733817301875378,0.9401709401709402
42,0.028183144847571385,0.4383702678605914,0.9736842105263158,0.9401709401709402
