epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.6693830013275146,0.6686787605285645,0.9033251231527094,0.6547619047619048
2,0.5273947715759277,0.5214221067726612,0.9156403940886699,0.7851851851851852
3,0.37909925828377405,0.39896316081285477,0.9356527093596059,0.8253968253968254
4,0.3558772842089335,0.37266016378998756,0.9451970443349754,0.848
5,0.30631593863169354,0.23846912756562233,0.9627463054187192,0.8928571428571429
6,0.2953849107027054,0.2246980033814907,0.9689039408866995,0.9009009009009009
7,0.29336217294136685,0.19444222189486027,0.9713669950738917,0.8888888888888888
8,0.2896123056610425,0.2155294045805931,0.9685960591133005,0.8947368421052632
9,0.2388366123040517,0.21109934896230698,0.9725985221674878,0.8932038834951457
10,0.24360822836558024,0.3007500823587179,0.9713669950738917,0.8617886178861789
11,0.23822531352440515,0.48725407384335995,0.9608990147783251,0.7971014492753623
12,0.315431355809172,0.32758380845189095,0.9652093596059113,0.8412698412698413
13,0.24222281922896702,0.28384713269770145,0.9655172413793104,0.8688524590163934
14,0.22304557263851166,0.2339818850159645,0.9701354679802956,0.8666666666666667
15,0.20519442160924276,0.2573910541832447,0.9719827586206897,0.8760330578512396
16,0.21096155643463135,0.27671459689736366,0.9716748768472906,0.8617886178861789
17,0.19598599206656217,0.2226220089942217,0.9735221674876847,0.8888888888888888
18,0.17633990546067554,0.1947847567498684,0.9759852216748768,0.9026548672566371
19,0.18132437467575074,0.1985001154243946,0.9744458128078818,0.918918918918919
20,0.20718581875165304,0.27138024009764194,0.9735221674876847,0.873015873015873
21,0.17705785234769186,0.4391902554780245,0.9722906403940886,0.8208955223880597
22,0.23126914066572984,0.2759338077157736,0.9649014778325123,0.8760330578512396
23,0.17267080148061117,0.22490239702165127,0.9766009852216749,0.8813559322033898
24,0.1721916139125824,0.2986081447452307,0.9655172413793104,0.8760330578512396
25,0.1836212602754434,0.24719387106597424,0.9747536945812807,0.8739495798319328
26,0.1935249738395214,0.29921178333461285,0.9695197044334976,0.8780487804878049
27,0.16437676350275676,0.26681521721184254,0.9725985221674877,0.8709677419354839
28,0.1315614822631081,0.2029138058423996,0.9766009852216748,0.8928571428571429
29,0.14320055122176806,0.33218065835535526,0.9655172413793104,0.8709677419354839
30,0.15525211940209072,0.20076815783977509,0.9769088669950738,0.896551724137931
31,0.13618653565645217,0.22209478542208672,0.9722906403940886,0.9074074074074074
32,0.1496084729830424,0.20889736153185368,0.9732142857142858,0.9122807017543859
33,0.12354142647236585,0.22283376567065716,0.9753694581280788,0.905982905982906
34,0.1275238628188769,0.20319915190339088,0.9744458128078817,0.9090909090909091
35,0.13994552716612815,0.20336383022367954,0.9744458128078818,0.8909090909090909
36,0.11744192317128181,0.20507626980543137,0.9707512315270936,0.9107142857142857
37,0.11147277976075808,0.2025746926665306,0.9735221674876848,0.9009009009009009
38,0.12380508656303088,0.21308899484574795,0.9735221674876847,0.905982905982906
39,0.11493565142154694,0.20879649743437767,0.9744458128078819,0.8909090909090909
40,0.09695682438711326,0.23569830134510994,0.9741379310344828,0.907563025210084
41,0.11698052454739809,0.2258532401174307,0.9722906403940886,0.9152542372881356
42,0.09935714726646741,0.21315418183803558,0.9738300492610839,0.8909090909090909
43,0.12033375017344952,0.21902495250105858,0.9713669950738917,0.9203539823008849
44,0.09070343263447285,0.21297501027584076,0.9719827586206897,0.9107142857142857
45,0.08610664308071136,0.22199472598731518,0.9710591133004927,0.9203539823008849
46,0.09307563547044992,0.22281061857938766,0.9716748768472907,0.9122807017543859
47,0.10037261694669723,0.21545416116714478,0.9729064039408867,0.8928571428571429
48,0.09493130954603354,0.220634326338768,0.9729064039408867,0.9137931034482759
49,0.08237142401436964,0.21783078275620937,0.9725985221674877,0.9122807017543859
50,0.07282211134831111,0.21908210963010788,0.9725985221674877,0.9122807017543859
51,0.07155716121196747,0.22200769931077957,0.9725985221674878,0.9009009009009009
52,0.09052244486908118,0.22397241741418839,0.9707512315270936,0.9203539823008849
53,0.06316059119999409,0.22291593812406063,0.9722906403940887,0.9009009009009009
54,0.07056332339222232,0.22690680995583534,0.9716748768472907,0.9122807017543859
55,0.08629078045487404,0.22590337321162224,0.9722906403940887,0.9122807017543859
56,0.07553558256477118,0.22520441748201847,0.9719827586206896,0.9009009009009009
57,0.08071970101445913,0.2265694923698902,0.9710591133004927,0.9203539823008849
58,0.08167261959364017,0.22925705090165138,0.9701354679802956,0.9203539823008849
59,0.07674219156615436,0.22933893650770187,0.9704433497536946,0.9203539823008849
60,0.07646689864729221,0.23171967640519142,0.9701354679802956,0.9122807017543859
