epoch,train_loss,val_loss,val_auc_roc,val_f1
1,16.793454774220784,7.646294878923072,0.7303785780240074,0.6666666666666666
2,11.504607741038004,2.0293250866234303,0.8528778085564789,0.7647058823529411
3,7.721815649668375,4.347304311418956,0.9208987380732533,0.06779661016949153
4,5.096297279993693,0.23396822437644005,0.9839950754078177,0.9217391304347826
5,3.8361388047536216,0.6056942202849314,0.9879963065558633,0.9193548387096774
6,2.9576144377390543,0.3812219873070717,0.9839950754078178,0.9380530973451328
7,1.8206623474756876,0.11968975700438023,0.9932286857494614,0.9649122807017544
8,0.9257302969344892,0.19900527596473694,0.9913819636811327,0.9473684210526315
9,0.6434559941291809,0.15084126964211464,0.989843028624192,0.9230769230769231
10,0.7255496449768544,0.12279475200921297,0.9923053247152971,0.954954954954955
11,0.7385241601616144,0.16217443067580462,0.9926131117266851,0.9411764705882353
12,0.35523473570744196,0.11119681783020496,0.994767620806402,0.9649122807017544
13,0.3573769283791383,0.3007794275181368,0.9910741766697445,0.8837209302325582
14,0.6915836090842883,0.9478529289863218,0.9839950754078177,0.8260869565217391
15,0.3725180429716905,0.1951931726653129,0.9944598337950138,0.9344262295081968
16,0.2622385427355766,0.12811185233294964,0.9938442597722376,0.9649122807017544
17,0.30949561347564064,0.14515571855008602,0.9916897506925207,0.9565217391304348
18,0.189701775709788,0.18474143603816628,0.9929208987380732,0.9411764705882353
19,0.18452924514810246,0.1362602449953556,0.9895352416128039,0.9464285714285714
20,0.1927662695447604,0.15176830999553204,0.9950754078177901,0.957983193277311
21,0.1795317079871893,0.12925020791590214,0.9963065558633425,0.957983193277311
22,0.17518980850776036,0.12673890823498368,0.997229916897507,0.9572649572649573
23,0.21208030208945275,0.11952993646264076,0.9941520467836257,0.9565217391304348
24,0.14761031766732532,0.18453715252690017,0.9956909818405664,0.9421487603305785
25,0.1839121889322996,0.16430701920762658,0.9956909818405663,0.9572649572649573
26,0.18806782712539036,0.09956629946827888,0.9944598337950139,0.9739130434782609
27,0.23034953537086647,0.09614259004592896,0.9944598337950139,0.9649122807017544
28,0.14510582722723483,0.2914070342667401,0.9975377039088951,0.8769230769230769
29,0.17549907518550753,0.09909560345113277,0.9941520467836257,0.9655172413793104
30,0.12271846992274126,0.11156731750816107,0.9966143428747306,0.9565217391304348
31,0.13577159742514291,0.12611465901136398,0.9966143428747307,0.9572649572649573
32,0.14610616443678737,0.12756766565144062,0.9926131117266852,0.9642857142857143
33,0.11431914189209541,0.27165660774335265,0.9969221298861187,0.9421487603305785
34,0.14787910909702381,0.12663936242461205,0.9944598337950139,0.9473684210526315
35,0.21046695979312063,0.2417637532344088,0.9963065558633425,0.9421487603305785
36,0.1465017264087995,0.11725739575922489,0.9953831948291783,0.9473684210526315
37,0.08560544991244873,0.1614888699259609,0.9975377039088951,0.95
38,0.07272691349498928,0.15052411425858736,0.9950754078177901,0.9572649572649573
39,0.07894459310919047,0.15662193857133389,0.9953831948291783,0.9572649572649573
40,0.07754835219432911,0.2350425752811134,0.9956909818405664,0.9421487603305785
41,0.11443964969366789,0.20574522856622934,0.9953831948291783,0.9421487603305785
42,0.07966202534735203,0.16045469045639038,0.994767620806402,0.9572649572649573
43,0.08866193926272294,0.1482528168708086,0.9944598337950139,0.9655172413793104
44,0.0669388731320699,0.1451350338757038,0.9953831948291783,0.9565217391304348
45,0.11667962232604623,0.18399604223668575,0.9956909818405664,0.9411764705882353
46,0.08986487177511056,0.2019589408300817,0.9963065558633426,0.9491525423728814
47,0.06312873070128262,0.13107636850327253,0.99507540781779,0.9655172413793104
48,0.0831833955210944,0.1538781076669693,0.9953831948291783,0.9655172413793104
49,0.1343418637601038,0.1635612533427775,0.9953831948291783,0.9655172413793104
50,0.0672336814342998,0.1354346824809909,0.99507540781779,0.9655172413793104
51,0.07549414183013141,0.1392106832936406,0.9953831948291783,0.9655172413793104
52,0.08127482806642851,0.14639475289732218,0.9953831948291783,0.9655172413793104
53,0.03159902413220455,0.1530321533791721,0.9953831948291783,0.9655172413793104
54,0.07341275165478388,0.14963954780250788,0.9953831948291783,0.9655172413793104
55,0.05982879384731253,0.15076792472973466,0.9953831948291783,0.9655172413793104
56,0.07327285533150037,0.17091002315282822,0.9956909818405664,0.9655172413793104
57,0.07409558601211756,0.1642618691548705,0.9956909818405664,0.9655172413793104
58,0.06104687616849939,0.15441522281616926,0.9953831948291783,0.9655172413793104
