epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.4599357436100642,0.5468967854976654,0.9522783251231527,0.8617886178861789
2,0.2784298544128736,0.36167242377996445,0.9621305418719212,0.8813559322033898
3,0.23927215536435445,0.2655058316886425,0.9701354679802956,0.896551724137931
4,0.19427348226308822,0.2378317341208458,0.9713669950738916,0.8833333333333333
5,0.20505112782120705,0.2603316903114319,0.9759852216748769,0.8780487804878049
6,0.15488524474203585,0.21688814833760262,0.9756773399014779,0.8907563025210085
7,0.13749643117189408,0.23586056753993034,0.9769088669950738,0.8813559322033898
8,0.14771380548675855,0.23036201670765877,0.9685960591133005,0.9107142857142857
9,0.13625085204839707,0.31425773724913597,0.9685960591133005,0.864
10,0.12671301141381264,0.22584401816129684,0.9698275862068966,0.9026548672566371
11,0.10295480489730835,0.3463415093719959,0.9707512315270936,0.8688524590163934
12,0.15623058627049127,0.21367085352540016,0.9716748768472907,0.9026548672566371
13,0.11311188048372665,0.21977842971682549,0.9756773399014779,0.9137931034482759
14,0.07471124815444151,0.2172986026853323,0.9747536945812808,0.8947368421052632
15,0.09446068493028482,0.22567343339323997,0.9747536945812808,0.905982905982906
16,0.09349440162380536,0.20669998601078987,0.9750615763546798,0.9026548672566371
17,0.06960369118799765,0.23241065628826618,0.9744458128078818,0.905982905982906
18,0.07427072102824847,0.2411175649613142,0.9772167487684729,0.905982905982906
19,0.10315238125622272,0.20756415091454983,0.9766009852216749,0.9217391304347826
20,0.046322556150456266,0.22953132167458534,0.9762931034482758,0.9043478260869565
21,0.04187723795572917,0.21991852670907974,0.978448275862069,0.905982905982906
22,0.08434279089172682,0.23370674438774586,0.9756773399014779,0.896551724137931
23,0.04737108494155109,0.23742197453975677,0.9741379310344828,0.9122807017543859
24,0.039676156577964625,0.23381341248750687,0.9766009852216748,0.9137931034482759
25,0.12714656451717019,0.21579942759126425,0.9775246305418719,0.9298245614035088
26,0.03333594528958202,0.1951178014278412,0.978756157635468,0.9298245614035088
27,0.043219741185506186,0.21553515642881393,0.9775246305418719,0.9310344827586207
28,0.05601504681011041,0.20888673327863216,0.979064039408867,0.9137931034482759
29,0.056678077873463434,0.20954727288335562,0.978448275862069,0.9298245614035088
30,0.06301123088536163,0.19534401828423142,0.979371921182266,0.9217391304347826
31,0.03785269778842727,0.24652387015521526,0.9747536945812808,0.9217391304347826
32,0.030474275327287616,0.23309128917753696,0.9759852216748769,0.9380530973451328
33,0.02010386297479272,0.25301132816821337,0.9741379310344828,0.9217391304347826
34,0.03580729500390589,0.23910379689186811,0.976908866995074,0.9217391304347826
35,0.020726626832038166,0.26009920984506607,0.9756773399014779,0.905982905982906
36,0.025189954950474203,0.27499425038695335,0.9732142857142857,0.9137931034482759
37,0.01761875335747997,0.24984611105173826,0.977832512315271,0.9137931034482759
38,0.008684643334709108,0.2360652331262827,0.978756157635468,0.9298245614035088
39,0.015317927394062281,0.24461309611797333,0.979371921182266,0.9137931034482759
40,0.025369398404533665,0.2550853118300438,0.9769088669950738,0.9137931034482759
41,0.014411245767648021,0.2773279622197151,0.9769088669950738,0.905982905982906
42,0.07034879537920156,0.2525755111128092,0.9759852216748768,0.9122807017543859
43,0.040383180440403524,0.23862680606544018,0.9769088669950738,0.9122807017543859
44,0.013427141914144158,0.25515670143067837,0.978448275862069,0.905982905982906
45,0.008944702691709001,0.2500787153840065,0.9778325123152709,0.905982905982906
46,0.012989342305809259,0.25296850968152285,0.9769088669950738,0.9217391304347826
47,0.008604052903441092,0.27395414002239704,0.9753694581280788,0.9217391304347826
48,0.010200928151607513,0.27851222082972527,0.9784482758620691,0.8983050847457628
49,0.018764967021221917,0.28882398270070553,0.97814039408867,0.8907563025210085
50,0.011433136051831145,0.27171871438622475,0.978756157635468,0.905982905982906
51,0.057525824887367585,0.2560172826051712,0.977524630541872,0.9217391304347826
52,0.015582361204239229,0.2515775989741087,0.9769088669950738,0.9217391304347826
53,0.012556058063637465,0.2792145051062107,0.9784482758620691,0.9137931034482759
54,0.042497780701766415,0.2752352450042963,0.9762931034482759,0.9137931034482759
55,0.018623737781308592,0.25231563299894333,0.9772167487684729,0.9217391304347826
56,0.02201392949791625,0.24793985299766064,0.9781403940886699,0.9217391304347826
57,0.01173276750681301,0.25464201159775257,0.9778325123152709,0.9217391304347826
58,0.031037156609818338,0.25316430535167456,0.9784482758620691,0.9217391304347826
59,0.027471911672425145,0.2707023099064827,0.979371921182266,0.905982905982906
60,0.020390245978099606,0.23939664755016565,0.9778325123152709,0.9217391304347826
