epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.5177448352000543,0.4628122704369681,0.9002664636467453,0.6666666666666666
2,0.26737882462995394,0.3011151062590735,0.9409973353635325,0.8051948051948052
3,0.22177076379635505,0.2457130000527416,0.9429006471259992,0.8831168831168831
4,0.1769846608928804,0.24317355108048236,0.9459459459459459,0.8717948717948718
5,0.18245394976942667,0.2216039073786565,0.9501332318233726,0.9066666666666666
6,0.09985639354480165,0.24268535245209932,0.9547011800532926,0.8831168831168831
7,0.1313182027079165,0.19418691218431508,0.9630757518081462,0.9066666666666666
8,0.09604292482773806,0.18628151591734163,0.9744956223829464,0.918918918918919
9,0.15369280618948064,0.16018806318087236,0.976398934145413,0.918918918918919
10,0.25322204930541503,0.14965026814856433,0.9824895317853064,0.9315068493150684
11,0.2854030529436256,0.21698142493759015,0.9756376094404263,0.9295774647887324
12,0.05458035711697968,0.1567512386744576,0.9783022459078797,0.9444444444444444
13,0.2574013939094065,0.15811024308953034,0.9821088694328132,0.9577464788732394
14,0.11032209339152489,0.14532647261928236,0.9824895317853064,0.918918918918919
15,0.04325307674506413,0.1580457575120298,0.9859154929577465,0.918918918918919
16,0.3983190538669338,0.2008944643561595,0.9790635706128664,0.9295774647887324
17,0.20258587394658076,0.16290259495664422,0.9862961553102397,0.9577464788732394
18,0.04734736712349071,0.1493538285971486,0.979824895317853,0.9577464788732394
19,0.43403207870557836,0.19761242986403108,0.9790635706128664,0.9444444444444444
20,0.04036899025751544,0.16939989224608457,0.9737342976779597,0.9315068493150684
21,0.06554140854132129,0.1588088653599178,0.9847735059002665,0.9577464788732394
22,0.025555863199510247,0.15854489741780395,0.9851541682527598,0.9577464788732394
23,0.40598928847923943,0.18165556624964146,0.9866768176627332,0.9444444444444444
24,0.38578818559523953,0.16720818824874836,0.9866768176627332,0.9577464788732394
25,0.02555162529331158,0.1548266336654446,0.9866768176627332,0.9333333333333333
26,0.028449147980219486,0.18070883309701458,0.9897221164826798,0.9210526315789473
27,0.01503526762306657,0.15010264316307648,0.9920060905976398,0.9577464788732394
28,0.02937401307514977,0.19529545837680676,0.9881994670727066,0.918918918918919
29,0.03075018945206181,0.1555680563823054,0.99086410354016,0.9577464788732394
30,0.03647149781539026,0.14952525712189008,0.9904834411876666,0.9577464788732394
31,0.027222054439318657,0.12553524886607192,0.9923867529501332,0.9459459459459459
32,0.39297120207499703,0.1735718247803431,0.9885801294251998,0.9722222222222222
33,0.033678951375415114,0.14255750579988152,0.9920060905976399,0.958904109589041
34,0.3943830137549022,0.1538261830173724,0.9920060905976399,0.9722222222222222
35,0.05568822371736003,0.1688170385885834,0.9897221164826798,0.9315068493150684
36,0.025684961794045842,0.13815896343502182,0.9912447658926532,0.9722222222222222
37,0.025782456391685367,0.14996516341748897,0.9916254282451467,0.9577464788732394
38,0.2365369404483967,0.1778876182665629,0.9897221164826798,0.9577464788732394
39,0.3515069888504253,0.18933030715340596,0.9893414541301865,0.9577464788732394
40,0.04400196986002162,0.15429333177702834,0.9904834411876665,0.9577464788732394
41,0.4994469211049883,0.16152834996734913,0.9901027788351733,0.9577464788732394
42,0.05580605437782132,0.12901614289876306,0.9904834411876664,0.958904109589041
43,0.028044095519837647,0.16105348454818472,0.9881994670727066,0.9577464788732394
44,0.028486025022825094,0.1358429106881626,0.9920060905976399,0.9722222222222222
45,0.3533029949685442,0.15558790361943206,0.9904834411876665,0.9577464788732394
46,0.030461197498100643,0.17532723465176656,0.9870574800152265,0.9577464788732394
47,0.012512956843270981,0.16034508809934778,0.9904834411876666,0.9577464788732394
48,0.45611036718755066,0.15910000977003488,0.9923867529501332,0.958904109589041
49,0.01294525144814023,0.16603315357679094,0.9908641035401599,0.9577464788732394
50,0.025822863001457513,0.14960713357608516,0.9935287400076133,0.958904109589041
51,0.015792547216636064,0.16380778380166053,0.9904834411876666,0.9444444444444444
52,0.014530528729989913,0.1557141757126114,0.99200609059764,0.9577464788732394
53,0.003992128621770722,0.1516782990558048,0.9912447658926532,0.9722222222222222
54,0.01800631993416703,0.13921227532565744,0.9927674153026266,0.9722222222222222
55,0.017211000188678684,0.14166048042404458,0.9942900647125998,0.9722222222222222
56,0.0058242980435981705,0.14487801696018973,0.9942900647125998,0.9722222222222222
57,0.006107648275116974,0.14790981074371043,0.9916254282451465,0.9722222222222222
58,0.3690224618746437,0.18386904322382439,0.9901027788351732,0.9722222222222222
59,0.0396231551328583,0.168601186948633,0.9901027788351732,0.9577464788732394
60,0.0036810248874254675,0.15017964634794875,0.9904834411876665,0.9722222222222222
61,0.021687437903373002,0.1677866647306863,0.9881994670727066,0.918918918918919
62,0.025628491796721522,0.15553142410603218,0.9889607917776931,0.9577464788732394
