epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.6500418782234192,0.6885314451323615,0.7573874755381605,0.6759259259259259
2,0.49685805704858566,0.6559247506989373,0.875,0.5865384615384616
3,0.3735620909267002,0.5512297749519348,0.923385518590998,0.7272727272727273
4,0.2788611948490143,0.42868706583976746,0.9405577299412916,0.7786885245901639
5,0.24365373618072933,0.3276052640544044,0.9467710371819961,0.8507462686567164
6,0.15831907424661848,0.3263622141546673,0.9447651663405088,0.8421052631578947
7,0.12312138991223441,0.3072950409518348,0.9433463796477495,0.8723404255319149
8,0.08833851748042637,0.34323960459894604,0.9423189823874756,0.8487084870848709
9,0.11702658691340023,0.34299978862206143,0.9402152641878669,0.8530465949820788
10,0.06824147597783142,0.33751366453038323,0.9454500978473581,0.8661971830985915
